UniProt_AC,InterPro_ID,InterPro_Name,Signature_ID,Start,End
Q5R3I4,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,116,276
Q5S007,IPR001611,Leucine-rich repeat,PF13855,1012,1070
Q5S007,IPR001611,Leucine-rich repeat,PS51450,1036,1057
Q5S007,IPR001611,Leucine-rich repeat,PS51450,1108,1129
Q5S007,IPR001611,Leucine-rich repeat,PS51450,1130,1150
Q5S007,IPR001611,Leucine-rich repeat,PS51450,1197,1218
Q5S007,IPR001611,Leucine-rich repeat,PS51450,1246,1267
Q5S007,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,2155,2520
Q5S007,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,2197,2497
Q5SQ80,IPR002110,Ankyrin repeat,PF00023,132,164
Q5SQ80,IPR002110,Ankyrin repeat,PF00023,165,196
Q5SQ80,IPR002110,Ankyrin repeat,PF00023,200,229
Q5SQ80,IPR002110,Ankyrin repeat,PF12796,37,130
Q5SQ80,IPR002110,Ankyrin repeat,PR01415,67,82
Q5SQ80,IPR002110,Ankyrin repeat,PR01415,115,129
Q5SQ80,IPR002110,Ankyrin repeat,PS50088,66,98
Q5SQ80,IPR002110,Ankyrin repeat,PS50088,99,131
Q5SQ80,IPR002110,Ankyrin repeat,PS50088,132,164
Q5SQ80,IPR002110,Ankyrin repeat,PS50088,165,197
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,66,95
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,99,128
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,132,161
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,165,194
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,198,227
Q5SQ80,IPR002110,Ankyrin repeat,SM00248,231,260
Q5SRH9,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,293,581
Q5SRH9,IPR019734,Tetratricopeptide repeat,SM00028,315,348
Q5SRH9,IPR019734,Tetratricopeptide repeat,SM00028,505,538
Q5SRH9,IPR019734,Tetratricopeptide repeat,SM00028,546,579
Q5SVQ8,IPR000210,BTB/POZ domain,PF00651,82,175
Q5SVQ8,IPR000210,BTB/POZ domain,PS50097,88,152
Q5SVQ8,IPR000210,BTB/POZ domain,SM00225,88,183
Q5SW79,IPR000253,Forkhead-associated (FHA) domain,PF00498,24,90
Q5SW79,IPR000253,Forkhead-associated (FHA) domain,PS50006,23,73
Q5SW79,IPR000253,Forkhead-associated (FHA) domain,SM00240,22,73
Q5SW79,IPR008984,SMAD/FHA domain superfamily,SSF49879,5,105
Q5SYB0,IPR001478,PDZ domain,PF00595,59,131
Q5SYB0,IPR001478,PDZ domain,PS50106,57,135
Q5SYB0,IPR001478,PDZ domain,SM00228,67,135
Q5SYB0,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,48,142
Q5SYB0,IPR036034,PDZ superfamily,SSF50156,43,138
Q5SZI1,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,173,204
Q5SZI1,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PS50068,172,214
Q5SZI1,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,SM00192,172,215
Q5SZI1,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,cd00112,176,204
Q5SZI1,IPR036055,LDL receptor-like superfamily,G3DSA:4.10.400.10,177,215
Q5SZI1,IPR036055,LDL receptor-like superfamily,SSF57424,173,205
Q5T0N1,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,546,774
Q5T0N1,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,905,1031
Q5T0N1,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,1032,1115
Q5T0N1,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,636,752
Q5T0N1,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,929,1097
Q5T0N1,IPR019734,Tetratricopeptide repeat,PF13181,930,959
Q5T0N1,IPR019734,Tetratricopeptide repeat,PF13181,965,988
Q5T0N1,IPR019734,Tetratricopeptide repeat,PF13181,1004,1032
Q5T0N1,IPR019734,Tetratricopeptide repeat,PS50005,1000,1033
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,635,668
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,669,702
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,703,736
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,737,770
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,929,962
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,963,996
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,1000,1033
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,1034,1066
Q5T0N1,IPR019734,Tetratricopeptide repeat,SM00028,1067,1100
Q5T0N5,IPR001452,SH3 domain,PF00018,544,591
Q5T0N5,IPR001452,SH3 domain,PS50002,538,599
Q5T0N5,IPR001452,SH3 domain,SM00326,541,598
Q5T0N5,IPR036028,SH3-like domain superfamily,SSF50044,522,595
Q5T124,IPR001012,UBX domain,PF00789,397,470
Q5T124,IPR001012,UBX domain,PS50033,392,469
Q5T2S8,IPR000225,Armadillo,PF00514,524,563
Q5T2S8,IPR000225,Armadillo,PF00514,1002,1031
Q5T2S8,IPR000225,Armadillo,PS50176,535,577
Q5T2S8,IPR000225,Armadillo,PS50176,881,923
Q5T2S8,IPR000225,Armadillo,PS50176,963,996
Q5T2S8,IPR000225,Armadillo,SM00185,482,523
Q5T2S8,IPR000225,Armadillo,SM00185,524,564
Q5T2S8,IPR000225,Armadillo,SM00185,565,620
Q5T2S8,IPR000225,Armadillo,SM00185,621,661
Q5T2S8,IPR000225,Armadillo,SM00185,662,702
Q5T2S8,IPR000225,Armadillo,SM00185,703,744
Q5T2S8,IPR000225,Armadillo,SM00185,745,785
Q5T2S8,IPR000225,Armadillo,SM00185,786,826
Q5T2S8,IPR000225,Armadillo,SM00185,829,867
Q5T2S8,IPR000225,Armadillo,SM00185,868,910
Q5T2S8,IPR000225,Armadillo,SM00185,911,951
Q5T2S8,IPR000225,Armadillo,SM00185,952,992
Q5T2S8,IPR000225,Armadillo,SM00185,993,1033
Q5T2T1,IPR001452,SH3 domain,PF00018,234,290
Q5T2T1,IPR001452,SH3 domain,PR00452,231,241
Q5T2T1,IPR001452,SH3 domain,PR00452,252,267
Q5T2T1,IPR001452,SH3 domain,PR00452,269,278
Q5T2T1,IPR001452,SH3 domain,PR00452,284,296
Q5T2T1,IPR001452,SH3 domain,PS50002,228,298
Q5T2T1,IPR001452,SH3 domain,SM00326,231,297
Q5T2T1,IPR001478,PDZ domain,PF00595,141,216
Q5T2T1,IPR001478,PDZ domain,PS50106,139,220
Q5T2T1,IPR001478,PDZ domain,SM00228,147,220
Q5T2T1,IPR004172,L27 domain,PS51022,10,65
Q5T2T1,IPR004172,L27 domain,PS51022,67,122
Q5T2T1,IPR004172,L27 domain,SM00569,10,68
Q5T2T1,IPR004172,L27 domain,SM00569,72,125
Q5T2T1,IPR036028,SH3-like domain superfamily,SSF50044,204,350
Q5T2T1,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,133,222
Q5T2T1,IPR036034,PDZ superfamily,SSF50156,115,221
Q5T2T1,IPR036892,L27 domain superfamily,SSF101288,71,122
Q5T2W1,IPR001478,PDZ domain,PF00595,11,87
Q5T2W1,IPR001478,PDZ domain,PF00595,141,209
Q5T2W1,IPR001478,PDZ domain,PF00595,245,319
Q5T2W1,IPR001478,PDZ domain,PF00595,382,454
Q5T2W1,IPR001478,PDZ domain,PS50106,9,90
Q5T2W1,IPR001478,PDZ domain,PS50106,134,215
Q5T2W1,IPR001478,PDZ domain,PS50106,243,323
Q5T2W1,IPR001478,PDZ domain,PS50106,378,458
Q5T2W1,IPR001478,PDZ domain,SM00228,18,90
Q5T2W1,IPR001478,PDZ domain,SM00228,143,215
Q5T2W1,IPR001478,PDZ domain,SM00228,251,323
Q5T2W1,IPR001478,PDZ domain,SM00228,386,458
Q5T2W1,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,1,107
Q5T2W1,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,127,229
Q5T2W1,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,238,334
Q5T2W1,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,373,460
Q5T2W1,IPR036034,PDZ superfamily,SSF50156,2,99
Q5T2W1,IPR036034,PDZ superfamily,SSF50156,119,216
Q5T2W1,IPR036034,PDZ superfamily,SSF50156,236,324
Q5T2W1,IPR036034,PDZ superfamily,SSF50156,354,457
Q5T440,IPR027266,Aminomethyltransferase superfamily,G3DSA:3.30.1360.120,43,348
Q5T4D3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,434,520
Q5T4D3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,521,587
Q5T4D3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,588,740
Q5T4D3,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,449,719
Q5T4D3,IPR019734,Tetratricopeptide repeat,PF13181,550,578
Q5T4D3,IPR019734,Tetratricopeptide repeat,PS50005,482,515
Q5T4D3,IPR019734,Tetratricopeptide repeat,PS50005,516,549
Q5T4D3,IPR019734,Tetratricopeptide repeat,PS50005,550,583
Q5T4D3,IPR019734,Tetratricopeptide repeat,PS50005,584,617
Q5T4D3,IPR019734,Tetratricopeptide repeat,PS50005,686,719
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,482,515
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,516,549
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,550,583
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,584,617
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,618,651
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,652,685
Q5T4D3,IPR019734,Tetratricopeptide repeat,SM00028,686,719
Q5T4F7,IPR001134,Netrin domain,PS50189,181,303
Q5T4F7,IPR020067,Frizzled domain,PF01392,58,157
Q5T4F7,IPR020067,Frizzled domain,PS50038,48,165
Q5T4F7,IPR020067,Frizzled domain,SM00063,52,167
Q5T4F7,IPR036790,Frizzled cysteine-rich domain superfamily,G3DSA:1.10.2000.10,42,164
Q5T4F7,IPR036790,Frizzled cysteine-rich domain superfamily,SSF63501,52,162
Q5T4S7,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,1895,2073
Q5T5C0,IPR001680,WD40 repeat,PF00400,238,265
Q5T5C0,IPR001680,WD40 repeat,PS50082,233,268
Q5T5C0,IPR001680,WD40 repeat,SM00320,45,85
Q5T5C0,IPR001680,WD40 repeat,SM00320,87,126
Q5T5C0,IPR001680,WD40 repeat,SM00320,131,170
Q5T5C0,IPR001680,WD40 repeat,SM00320,184,224
Q5T5C0,IPR001680,WD40 repeat,SM00320,227,265
Q5T5C0,IPR001680,WD40 repeat,SM00320,385,464
Q5T5C0,IPR001680,WD40 repeat,SM00320,489,529
Q5T5C0,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,38,145
Q5T5C0,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,146,592
Q5T5C0,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,50,531
Q5T5C0,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,362,1009
Q5T5U3,IPR001478,PDZ domain,PS50106,50,159
Q5T5U3,IPR001478,PDZ domain,SM00228,58,159
Q5T5U3,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,41,163
Q5T5U3,IPR036034,PDZ superfamily,SSF50156,38,161
Q5T5Y3,IPR001715,Calponin homology domain,PS50021,216,331
Q5T6F0,IPR001680,WD40 repeat,PS50082,180,220
Q5T6F0,IPR001680,WD40 repeat,SM00320,77,116
Q5T6F0,IPR001680,WD40 repeat,SM00320,172,211
Q5T6F0,IPR001680,WD40 repeat,SM00320,236,280
Q5T6F0,IPR001680,WD40 repeat,SM00320,328,366
Q5T6F0,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,46,221
Q5T6F0,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,228,438
Q5T6F0,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,83,436
Q5T6F2,IPR009060,UBA-like superfamily,SSF46934,23,109
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,79,109
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PR00261,87,108
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PR00261,132,153
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PR00261,178,199
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PS50068,71,114
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,SM00192,76,115
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,SM00192,121,158
Q5T700,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,SM00192,162,204
Q5T700,IPR036055,LDL receptor-like superfamily,G3DSA:4.10.400.10,76,114
Q5T700,IPR036055,LDL receptor-like superfamily,G3DSA:4.10.400.10,159,204
Q5T700,IPR036055,LDL receptor-like superfamily,SSF57424,75,113
Q5T700,IPR036055,LDL receptor-like superfamily,SSF57424,162,203
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,2,134
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,135,194
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,202,454
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,51,194
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,151,298
Q5T764,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,324,468
Q5T764,IPR019734,Tetratricopeptide repeat,PF13176,441,470
Q5T764,IPR019734,Tetratricopeptide repeat,PF13181,97,121
Q5T764,IPR019734,Tetratricopeptide repeat,PF13181,155,173
Q5T764,IPR019734,Tetratricopeptide repeat,PF13181,342,369
Q5T764,IPR019734,Tetratricopeptide repeat,PS50005,251,284
Q5T764,IPR019734,Tetratricopeptide repeat,PS50005,340,373
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,52,85
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,95,128
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,141,174
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,251,284
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,340,373
Q5T764,IPR019734,Tetratricopeptide repeat,SM00028,437,470
Q5T7B8,IPR001660,Sterile alpha motif domain,PF00536,4,59
Q5T7B8,IPR001660,Sterile alpha motif domain,PS50105,1,64
Q5T7M4,IPR008983,Tumour necrosis factor-like domain superfamily,G3DSA:2.60.120.40,183,302
Q5T7M4,IPR008983,Tumour necrosis factor-like domain superfamily,SSF49842,153,300
Q5T7N3,IPR002110,Ankyrin repeat,PF12796,811,864
Q5T7N3,IPR002110,Ankyrin repeat,PF12796,918,985
Q5T7N3,IPR002110,Ankyrin repeat,PS50088,823,848
Q5T7N3,IPR002110,Ankyrin repeat,PS50088,895,927
Q5T7N3,IPR002110,Ankyrin repeat,PS50088,928,953
Q5T7N3,IPR002110,Ankyrin repeat,SM00248,823,853
Q5T7N3,IPR002110,Ankyrin repeat,SM00248,862,890
Q5T7N3,IPR002110,Ankyrin repeat,SM00248,895,924
Q5T7N3,IPR002110,Ankyrin repeat,SM00248,928,958
Q5TAA0,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,40,208
Q5TAA0,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,209,554
Q5TAA0,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,71,462
Q5TAA0,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,282,397
Q5TAA0,IPR019734,Tetratricopeptide repeat,PF13181,434,462
Q5TAA0,IPR019734,Tetratricopeptide repeat,SM00028,66,99
Q5TAA0,IPR019734,Tetratricopeptide repeat,SM00028,295,328
Q5TAA0,IPR019734,Tetratricopeptide repeat,SM00028,432,465
Q5TAQ9,IPR001680,WD40 repeat,PF00400,185,221
Q5TAQ9,IPR001680,WD40 repeat,PF00400,424,462
Q5TAQ9,IPR001680,WD40 repeat,PF00400,470,505
Q5TAQ9,IPR001680,WD40 repeat,PS50082,189,221
Q5TAQ9,IPR001680,WD40 repeat,SM00320,182,221
Q5TAQ9,IPR001680,WD40 repeat,SM00320,224,266
Q5TAQ9,IPR001680,WD40 repeat,SM00320,270,312
Q5TAQ9,IPR001680,WD40 repeat,SM00320,320,360
Q5TAQ9,IPR001680,WD40 repeat,SM00320,375,415
Q5TAQ9,IPR001680,WD40 repeat,SM00320,421,463
Q5TAQ9,IPR001680,WD40 repeat,SM00320,466,506
Q5TAQ9,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,176,508
Q5TAQ9,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,179,505
Q5TC79,IPR000210,BTB/POZ domain,PF00651,22,123
Q5TC79,IPR000210,BTB/POZ domain,PS50097,32,96
Q5TC79,IPR000210,BTB/POZ domain,SM00225,32,126
Q5TCQ9,IPR001202,WW domain,PF00397,295,324
Q5TCQ9,IPR001202,WW domain,PF00397,341,370
Q5TCQ9,IPR001202,WW domain,PS01159,299,324
Q5TCQ9,IPR001202,WW domain,PS01159,345,370
Q5TCQ9,IPR001202,WW domain,PS50020,293,326
Q5TCQ9,IPR001202,WW domain,PS50020,339,372
Q5TCQ9,IPR001202,WW domain,SM00456,294,326
Q5TCQ9,IPR001202,WW domain,SM00456,340,372
Q5TCQ9,IPR001202,WW domain,cd00201,296,326
Q5TCQ9,IPR001202,WW domain,cd00201,342,372
Q5TCQ9,IPR001478,PDZ domain,PF00595,413,477
Q5TCQ9,IPR001478,PDZ domain,PF00595,729,806
Q5TCQ9,IPR001478,PDZ domain,PF00595,852,934
Q5TCQ9,IPR001478,PDZ domain,PF00595,1023,1099
Q5TCQ9,IPR001478,PDZ domain,PS50106,27,106
Q5TCQ9,IPR001478,PDZ domain,PS50106,410,478
Q5TCQ9,IPR001478,PDZ domain,PS50106,578,641
Q5TCQ9,IPR001478,PDZ domain,PS50106,726,808
Q5TCQ9,IPR001478,PDZ domain,PS50106,851,938
Q5TCQ9,IPR001478,PDZ domain,PS50106,1021,1103
Q5TCQ9,IPR001478,PDZ domain,SM00228,27,106
Q5TCQ9,IPR001478,PDZ domain,SM00228,418,494
Q5TCQ9,IPR001478,PDZ domain,SM00228,586,656
Q5TCQ9,IPR001478,PDZ domain,SM00228,734,810
Q5TCQ9,IPR001478,PDZ domain,SM00228,860,938
Q5TCQ9,IPR001478,PDZ domain,SM00228,1029,1103
Q5TCQ9,IPR036020,WW domain superfamily,SSF51045,289,326
Q5TCQ9,IPR036020,WW domain superfamily,SSF51045,337,371
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,17,108
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,391,518
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,564,675
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,717,817
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,844,946
Q5TCQ9,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,1010,1126
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,16,111
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,393,500
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,553,662
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,698,810
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,836,937
Q5TCQ9,IPR036034,PDZ superfamily,SSF50156,1015,1104
Q5TCX8,IPR001452,SH3 domain,PF14604,45,98
Q5TCX8,IPR001452,SH3 domain,PR00452,41,51
Q5TCX8,IPR001452,SH3 domain,PR00452,55,70
Q5TCX8,IPR001452,SH3 domain,PR00452,77,86
Q5TCX8,IPR001452,SH3 domain,PR00452,88,100
Q5TCX8,IPR001452,SH3 domain,PS50002,38,102
Q5TCX8,IPR001452,SH3 domain,SM00326,41,101
Q5TCX8,IPR036028,SH3-like domain superfamily,SSF50044,43,118
Q5TCZ1,IPR001452,SH3 domain,PF00018,276,317
Q5TCZ1,IPR001452,SH3 domain,PF00018,464,499
Q5TCZ1,IPR001452,SH3 domain,PF00018,850,891
Q5TCZ1,IPR001452,SH3 domain,PF07653,171,221
Q5TCZ1,IPR001452,SH3 domain,PS50002,166,225
Q5TCZ1,IPR001452,SH3 domain,PS50002,266,325
Q5TCZ1,IPR001452,SH3 domain,PS50002,448,507
Q5TCZ1,IPR001452,SH3 domain,PS50002,840,899
Q5TCZ1,IPR001452,SH3 domain,PS50002,1072,1133
Q5TCZ1,IPR001452,SH3 domain,SM00326,169,224
Q5TCZ1,IPR001452,SH3 domain,SM00326,269,324
Q5TCZ1,IPR001452,SH3 domain,SM00326,451,506
Q5TCZ1,IPR001452,SH3 domain,SM00326,843,898
Q5TCZ1,IPR001452,SH3 domain,SM00326,1075,1133
Q5TCZ1,IPR036028,SH3-like domain superfamily,SSF50044,166,225
Q5TCZ1,IPR036028,SH3-like domain superfamily,SSF50044,268,336
Q5TCZ1,IPR036028,SH3-like domain superfamily,SSF50044,441,528
Q5TCZ1,IPR036028,SH3-like domain superfamily,SSF50044,830,937
Q5TCZ1,IPR036028,SH3-like domain superfamily,SSF50044,1051,1131
Q5TDH0,IPR000626,Ubiquitin-like domain,PF00240,13,77
Q5TDH0,IPR000626,Ubiquitin-like domain,PS50053,1,81
Q5TEA6,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,15,255
Q5TEA6,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,283,530
Q5TEA6,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,531,634
Q5TGI4,IPR001660,Sterile alpha motif domain,PF00536,4,63
Q5TGI4,IPR001660,Sterile alpha motif domain,PS50105,6,65
Q5TGI4,IPR001660,Sterile alpha motif domain,SM00454,1,65
Q5THJ4,IPR009060,UBA-like superfamily,SSF46934,2627,2679
Q5TYW2,IPR002110,Ankyrin repeat,PF00023,132,164
Q5TYW2,IPR002110,Ankyrin repeat,PF00023,165,196
Q5TYW2,IPR002110,Ankyrin repeat,PF00023,200,229
Q5TYW2,IPR002110,Ankyrin repeat,PF12796,37,130
Q5TYW2,IPR002110,Ankyrin repeat,PR01415,67,82
Q5TYW2,IPR002110,Ankyrin repeat,PR01415,115,129
Q5TYW2,IPR002110,Ankyrin repeat,PS50088,66,98
Q5TYW2,IPR002110,Ankyrin repeat,PS50088,99,131
Q5TYW2,IPR002110,Ankyrin repeat,PS50088,132,164
Q5TYW2,IPR002110,Ankyrin repeat,PS50088,165,197
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,66,95
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,99,128
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,132,161
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,165,194
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,198,227
Q5TYW2,IPR002110,Ankyrin repeat,SM00248,231,260
Q5TZF3,IPR002110,Ankyrin repeat,PF12796,63,138
Q5TZF3,IPR002110,Ankyrin repeat,PS50088,76,108
Q5TZF3,IPR002110,Ankyrin repeat,PS50088,109,141
Q5TZF3,IPR002110,Ankyrin repeat,SM00248,76,105
Q5TZF3,IPR002110,Ankyrin repeat,SM00248,109,138
Q5U623,IPR003961,Fibronectin type III,PS50853,575,680
Q5U651,IPR008984,SMAD/FHA domain superfamily,SSF49879,381,488
Q5VST9,IPR000048,"IQ motif, EF-hand binding site",PF00612,4874,4893
Q5VST9,IPR000048,"IQ motif, EF-hand binding site",SM00015,4871,4893
Q5VST9,IPR001452,SH3 domain,PS50002,5600,5667
Q5VST9,IPR003961,Fibronectin type III,PF00041,4524,4607
Q5VST9,IPR003961,Fibronectin type III,PS50853,515,612
Q5VST9,IPR003961,Fibronectin type III,PS50853,4525,4619
Q5VST9,IPR003961,Fibronectin type III,PS50853,7557,7649
Q5VST9,IPR003961,Fibronectin type III,SM00060,513,598
Q5VST9,IPR003961,Fibronectin type III,SM00060,4523,4605
Q5VST9,IPR003961,Fibronectin type III,SM00060,7557,7635
Q5VST9,IPR003961,Fibronectin type III,cd00063,515,602
Q5VST9,IPR003961,Fibronectin type III,cd00063,4523,4608
Q5VST9,IPR036028,SH3-like domain superfamily,SSF50044,5602,5664
Q5VST9,IPR036116,Fibronectin type III superfamily,SSF49265,508,603
Q5VST9,IPR036116,Fibronectin type III superfamily,SSF49265,4515,4628
Q5VST9,IPR036116,Fibronectin type III superfamily,SSF49265,7542,7645
Q5VT99,IPR001611,Leucine-rich repeat,PF13855,58,116
Q5VT99,IPR001611,Leucine-rich repeat,PF13855,129,187
Q5VT99,IPR001611,Leucine-rich repeat,PS51450,105,126
Q5VTH9,IPR001680,WD40 repeat,PF00400,696,732
Q5VTH9,IPR001680,WD40 repeat,PF00400,746,775
Q5VTH9,IPR001680,WD40 repeat,PS50082,700,742
Q5VTH9,IPR001680,WD40 repeat,PS50082,743,776
Q5VTH9,IPR001680,WD40 repeat,SM00320,526,565
Q5VTH9,IPR001680,WD40 repeat,SM00320,575,622
Q5VTH9,IPR001680,WD40 repeat,SM00320,693,733
Q5VTH9,IPR001680,WD40 repeat,SM00320,736,775
Q5VTH9,IPR001680,WD40 repeat,SM00320,780,820
Q5VTH9,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,473,632
Q5VTH9,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,633,838
Q5VTH9,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,487,823
Q5VTJ3,IPR006652,Kelch repeat type 1,PF01344,531,572
Q5VTJ3,IPR006652,Kelch repeat type 1,PF01344,579,619
Q5VTJ3,IPR006652,Kelch repeat type 1,SM00612,541,589
Q5VTJ3,IPR006652,Kelch repeat type 1,SM00612,590,632
Q5VTJ3,IPR015915,Kelch-type beta-propeller,G3DSA:2.120.10.80,491,742
Q5VTJ3,IPR015915,Kelch-type beta-propeller,SSF117281,493,738
Q5VTL7,IPR003961,Fibronectin type III,PF00041,40,108
Q5VTL7,IPR003961,Fibronectin type III,PF00041,203,281
Q5VTL7,IPR003961,Fibronectin type III,PS50853,28,115
Q5VTL7,IPR003961,Fibronectin type III,PS50853,116,202
Q5VTL7,IPR003961,Fibronectin type III,PS50853,203,288
Q5VTL7,IPR003961,Fibronectin type III,PS50853,289,373
Q5VTL7,IPR003961,Fibronectin type III,PS50853,374,459
Q5VTL7,IPR003961,Fibronectin type III,SM00060,29,102
Q5VTL7,IPR003961,Fibronectin type III,SM00060,113,189
Q5VTL7,IPR003961,Fibronectin type III,SM00060,201,275
Q5VTL7,IPR003961,Fibronectin type III,SM00060,287,360
Q5VTL7,IPR003961,Fibronectin type III,SM00060,372,446
Q5VTL7,IPR003961,Fibronectin type III,SM00060,455,531
Q5VTL7,IPR003961,Fibronectin type III,SM00060,543,616
